id,idade,tempo_cliente,mensalidade,suporte_ligacoes,tem_servico_extra,pagamento_em_dia,churn
5522,34,43,94.8,8,1,1,0
5523,60,65,102.1,5,1,1,0
5524,74,50,145.9,0,1,1,1
5525,58,1,192.4,8,0,1,0
5526,59,57,154.46,6,0,1,0
5527,67,16,169.61,5,0,0,0
5528,37,28,111.35,5,1,1,0
5529,62,22,98.12,3,1,1,0
5530,57,41,123.6,3,0,1,0
5531,56,19,173.0,2,1,1,0
5532,66,50,123.88,7,0,1,1
5533,70,59,178.54,7,0,1,0
5534,40,69,198.43,1,0,1,0
5535,64,34,70.08,4,0,1,1
5536,49,39,66.36,8,1,1,0
5537,69,7,80.94,8,0,1,1
5538,64,52,113.81,6,0,1,1
5539,50,60,78.35,3,1,1,0
5540,74,52,181.89,3,1,1,1
5541,63,24,63.24,9,0,1,1
5542,22,26,104.21,6,1,1,1
5543,60,10,85.86,2,0,1,0
5544,65,17,190.42,2,0,1,0
5545,51,2,153.73,4,0,1,0
5546,57,27,187.68,5,1,1,0
5547,28,71,196.13,7,1,1,0
5548,67,48,129.59,0,0,1,0
5549,20,9,92.8,6,0,1,0
5550,50,23,87.12,7,0,0,1
5551,28,71,91.21,4,1,1,0
5552,33,27,159.2,9,1,1,0
5553,35,71,65.66,1,1,1,0
5554,47,43,67.19,3,0,1,0
5555,65,7,145.14,5,0,1,0
5556,72,63,149.89,8,0,1,1
5557,27,44,153.14,1,0,1,0
5558,35,39,112.06,3,0,1,1
5559,55,40,172.83,9,1,0,0
5560,36,7,134.71,4,1,1,0
5561,53,70,74.77,7,1,1,0
5562,30,25,171.59,7,0,1,0
5563,73,59,193.43,1,0,0,0
5564,63,13,68.41,5,0,1,1
5565,20,62,114.79,5,0,1,0
5566,27,8,128.25,4,0,1,0
5567,55,45,80.51,7,1,1,1
5568,18,18,181.48,9,1,1,1
5569,72,60,99.78,1,0,1,0
5570,73,60,169.62,1,0,1,0
5571,44,2,153.94,6,0,1,0
5572,63,66,143.73,8,0,1,1
5573,25,14,86.9,2,1,1,0
5574,68,48,90.9,6,1,1,0
5575,63,56,66.63,2,0,1,0
5576,59,12,93.7,5,0,0,0
5577,34,55,108.36,2,0,0,0
5578,26,28,176.64,0,1,1,0
5579,23,4,111.29,5,0,1,1
5580,60,36,165.65,2,0,0,0
5581,42,50,121.52,0,0,1,0
5582,56,3,169.88,4,0,0,1
5583,66,1,196.68,7,0,0,0
5584,45,17,93.58,7,0,1,0
5585,50,71,180.73,7,0,1,0
5586,71,62,147.06,2,0,1,1
5587,54,48,174.42,7,0,1,0
5588,26,62,151.22,3,0,1,0
5589,35,69,119.35,7,1,0,1
5590,73,19,91.93,2,0,1,0
5591,38,34,69.8,2,0,1,1
5592,19,49,134.97,0,0,1,0
5593,60,47,198.65,7,0,1,0
5594,55,50,163.33,7,0,1,0
5595,57,26,105.83,8,1,1,0
5596,53,56,175.81,5,0,1,0
5597,67,14,167.66,1,1,0,0
5598,60,25,99.43,0,1,1,0
5599,54,4,62.0,7,1,1,0
5600,32,32,76.54,9,0,1,1
5601,45,65,182.82,3,0,1,1
5602,35,61,177.12,6,1,1,1
5603,51,20,101.33,9,0,1,0
5604,39,10,99.93,3,0,1,0
5605,28,34,171.0,0,1,1,0
5606,74,61,191.28,7,1,1,1
5607,30,27,169.08,9,0,1,0
5608,21,40,144.78,8,0,1,0
5609,39,65,93.97,9,0,1,0
5610,24,33,133.6,8,0,1,1
5611,60,68,92.69,8,0,1,1
5612,71,71,173.12,3,1,0,1
5613,41,9,114.17,8,1,1,1
5614,21,16,176.72,3,1,1,0
5615,45,5,113.43,1,0,1,0
5616,32,23,175.38,9,0,1,1
5617,18,43,106.66,2,1,1,0
5618,72,57,121.62,1,1,1,0
5619,20,51,146.17,0,1,1,0
5620,31,13,69.84,5,0,1,0
5621,55,24,192.75,3,1,1,0
5622,67,11,140.3,6,0,1,1
5623,74,52,131.09,6,1,1,1
5624,18,17,177.52,9,1,1,1
5625,55,37,181.21,0,0,1,0
5626,55,13,133.12,8,1,1,0
5627,38,62,189.82,7,0,1,0
5628,65,8,69.06,9,1,1,1
5629,46,56,75.85,0,1,1,1
5630,22,70,143.55,7,1,1,1
5631,66,44,109.57,4,0,1,0
5632,27,60,124.99,0,0,1,0
5633,45,41,105.93,3,1,1,0
5634,38,21,116.66,6,0,1,1
5635,67,42,175.17,4,1,1,1
5636,24,29,143.09,2,1,0,0
5637,20,65,199.63,3,1,1,0
5638,62,17,170.16,1,1,1,0
5639,64,30,98.31,7,0,1,0
5640,37,26,97.01,1,0,1,1
5641,36,53,107.03,5,1,1,0
5642,52,19,178.06,6,1,1,0
5643,21,53,63.82,6,1,1,1
5644,22,17,92.23,0,0,1,0
5645,18,46,186.69,7,1,1,0
5646,21,53,149.59,8,1,1,1
5647,29,64,91.76,6,0,1,1
5648,44,45,90.68,7,1,1,0
5649,73,49,180.77,3,1,1,0
5650,59,19,185.13,7,1,0,0
5651,40,71,95.86,2,1,1,0
5652,42,65,118.87,0,0,1,0
5653,38,37,176.84,7,0,1,1
5654,69,70,167.94,5,0,0,0
5655,41,26,173.95,8,0,1,0
5656,42,2,132.58,2,0,1,0
5657,62,59,187.62,7,0,1,1
5658,72,5,105.63,8,1,1,0
5659,63,37,81.93,8,0,1,1
5660,49,31,159.22,6,1,1,1
5661,72,48,135.51,9,0,1,0
5662,49,6,179.64,2,0,1,0
5663,22,15,71.36,2,0,1,0
5664,53,15,178.12,1,1,1,0
5665,63,61,101.06,0,0,1,0
5666,59,16,151.68,1,0,1,0
5667,66,20,65.62,4,0,1,0
5668,59,44,145.34,0,0,1,0
5669,56,42,160.42,9,1,1,0
5670,33,46,111.63,3,1,1,0
5671,50,34,90.16,9,0,0,1
5672,66,64,135.27,9,0,1,1
5673,38,29,176.65,0,0,1,0
5674,26,3,105.3,9,1,1,0
5675,23,9,95.35,7,0,1,1
5676,68,25,99.05,4,1,1,0
5677,62,42,192.88,9,1,1,0
5678,52,46,110.3,3,0,0,0
5679,56,59,60.5,2,1,1,0
5680,39,21,169.44,8,0,0,1
5681,58,22,157.9,5,0,1,0
5682,71,29,78.0,0,0,1,1
5683,22,63,197.89,7,0,1,0
5684,59,61,145.13,9,1,1,0
5685,40,64,130.11,1,1,1,0
5686,34,69,113.51,8,1,1,1
5687,29,40,185.81,6,0,0,0
5688,40,1,94.15,2,0,1,1
5689,33,65,100.01,3,0,1,0
5690,20,62,77.14,2,1,0,0
5691,47,54,166.28,5,0,1,1
5692,74,60,143.38,8,0,1,0
5693,39,46,145.27,9,0,1,0
5694,26,5,90.59,8,0,1,1
5695,46,22,151.16,0,0,1,0
5696,64,53,167.16,9,0,1,0
5697,54,70,110.1,5,0,1,1
5698,40,32,172.19,0,0,1,1
5699,30,11,108.83,3,0,1,1
5700,49,10,166.14,6,1,0,1
5701,63,39,64.72,3,0,0,1
5702,69,31,137.16,8,0,1,1
5703,64,12,195.73,9,1,1,0
5704,65,38,197.37,4,0,0,0
5705,40,67,99.45,8,1,1,0
5706,62,66,121.8,0,0,1,0
5707,34,52,68.82,3,0,1,0
5708,72,5,182.27,6,0,1,0
5709,57,11,139.6,1,1,1,1
5710,38,25,113.91,8,0,1,0
5711,19,35,75.79,2,0,1,1
5712,54,35,192.55,3,0,1,1
5713,23,22,134.23,3,0,1,1
5714,61,37,99.61,7,0,1,0
5715,35,55,109.03,1,0,1,1
5716,47,64,97.9,4,1,1,0
5717,39,20,144.25,1,0,0,0
5718,71,4,190.19,5,1,1,0
5719,50,18,179.94,8,0,1,1
5720,47,51,124.45,8,0,1,1
5721,34,68,175.71,0,1,1,1
5722,60,20,119.23,3,1,1,0
5723,49,9,95.32,3,0,1,0
5724,59,26,197.68,0,0,1,0
5725,68,25,102.54,9,1,1,0
5726,31,68,105.32,1,1,0,0
5727,27,41,198.56,5,1,1,0
5728,64,59,78.75,9,1,1,1
5729,68,45,166.47,2,0,1,0
5730,53,41,191.01,8,1,1,1
5731,51,38,131.65,2,0,1,0
5732,26,19,60.35,2,0,1,1
5733,59,14,112.51,8,1,0,0
5734,45,21,75.62,2,0,1,0
5735,28,15,118.27,5,0,1,0
5736,31,3,170.6,5,0,1,1
5737,56,37,121.42,0,1,1,0
5738,72,46,120.47,6,0,1,1
5739,64,16,137.95,8,0,1,1
5740,71,14,141.44,8,0,1,0
5741,36,9,179.88,8,0,1,1
5742,71,7,103.17,1,1,1,0
5743,32,14,175.03,0,0,0,0
5744,45,6,139.23,5,0,1,1
5745,41,15,102.07,5,0,1,0
5746,25,52,101.32,3,0,0,0
5747,60,34,110.56,7,0,1,1
5748,26,1,147.18,4,0,1,0
5749,64,69,92.31,6,0,1,0
5750,50,20,188.85,8,0,1,0
5751,50,7,140.49,0,1,1,0
5752,36,7,188.8,8,1,1,0
5753,20,50,66.5,3,0,1,1
5754,27,2,107.97,6,0,1,0
5755,57,47,63.19,3,0,1,0
5756,64,14,98.12,3,1,1,0
5757,59,31,180.68,3,0,1,0
5758,18,50,65.13,5,0,1,1
5759,46,61,121.06,4,1,1,0
5760,67,41,76.46,1,0,1,0
5761,51,14,118.36,8,0,1,0
5762,68,5,177.44,5,0,1,1
5763,30,5,147.23,9,0,1,0
5764,71,64,163.15,5,0,1,0
5765,18,29,108.87,8,1,1,1
5766,51,5,192.22,0,0,0,1
5767,46,36,159.3,6,1,1,1
5768,65,19,119.05,2,1,1,0
5769,64,64,119.71,3,1,0,0
5770,30,22,188.62,0,1,1,0
5771,65,34,140.7,2,1,1,1
5772,66,56,158.89,6,0,1,1
5773,70,17,118.38,5,0,1,0
5774,46,56,91.32,0,1,1,0
5775,56,17,161.3,8,0,1,0
5776,41,18,145.1,3,0,1,0
5777,43,45,130.19,6,0,1,1
5778,34,56,147.36,3,1,1,0
5779,24,50,89.16,6,1,0,0
5780,30,58,171.15,4,0,1,1
5781,22,18,192.74,0,0,1,0
5782,43,7,184.75,3,0,1,0
5783,66,10,105.0,2,1,1,0
5784,20,69,116.84,5,0,1,1
5785,24,3,173.18,5,0,0,0
5786,66,44,143.32,0,0,1,0
5787,56,70,136.71,1,1,1,0
5788,70,14,189.73,1,1,1,0
5789,18,4,135.04,9,0,1,1
5790,66,18,132.09,3,1,1,0
5791,34,52,65.88,8,0,1,1
5792,60,38,69.72,1,0,0,1
5793,42,20,61.04,7,0,1,0
5794,20,44,187.85,0,0,1,1
5795,32,51,117.17,7,0,1,0
5796,46,19,125.6,2,0,1,0
5797,70,68,178.35,4,0,1,0
5798,60,66,145.29,0,0,1,0
5799,49,13,145.33,0,0,1,0
5800,43,62,101.51,5,0,1,0
5801,33,61,176.75,2,0,1,1
5802,42,30,83.22,7,1,1,1
5803,71,30,67.44,3,0,1,1
5804,45,51,86.82,5,1,1,1
5805,26,48,97.48,9,0,1,1
5806,73,33,99.52,8,1,1,0
5807,73,19,153.87,7,0,1,0
5808,18,71,90.5,3,0,1,0
5809,46,57,154.73,9,1,1,0
5810,74,19,72.76,7,0,1,1
5811,39,41,80.61,6,0,1,1
5812,33,42,131.24,4,1,1,0
5813,58,52,189.07,6,1,1,0
5814,68,4,180.34,6,1,1,1
5815,61,4,195.63,9,0,1,0
5816,68,5,151.07,1,1,1,1
5817,71,41,154.61,6,0,1,0
5818,58,61,147.5,2,1,1,0
5819,24,55,147.19,7,1,1,0
5820,31,13,80.6,7,0,1,1
5821,46,14,136.12,8,0,1,1
5822,36,60,114.05,3,1,1,0
5823,36,25,121.96,9,1,1,1
5824,19,44,133.3,2,1,0,1
5825,58,10,77.98,8,1,1,0
5826,62,71,110.33,8,0,1,1
5827,32,50,68.88,1,0,1,0
5828,20,44,197.15,5,1,1,0
5829,28,14,76.59,2,0,1,0
5830,70,15,96.19,4,1,1,0
5831,63,16,184.78,1,1,1,0
5832,47,2,127.58,3,1,1,1
5833,74,30,78.99,2,0,1,0
5834,57,30,113.79,1,0,1,1
5835,35,31,76.22,5,0,1,1
5836,68,20,88.03,2,0,1,0
5837,65,49,67.28,3,1,1,0
5838,19,35,121.35,5,0,0,1
5839,49,23,172.93,4,1,1,0
5840,25,61,142.04,3,0,1,0
5841,39,55,144.89,3,1,1,0
5842,23,67,88.08,1,1,1,0
5843,29,8,108.15,9,1,1,0
5844,64,40,178.33,3,0,0,1
5845,74,59,72.3,7,0,1,1
5846,57,32,180.11,4,1,0,0
5847,53,7,127.72,9,0,1,1
5848,32,2,177.2,9,0,1,0
5849,45,6,104.52,7,1,1,0
5850,69,36,107.44,5,0,1,0
5851,74,32,165.22,9,0,1,1
5852,66,45,169.9,4,0,1,0
5853,62,42,92.15,3,0,1,0
5854,35,53,196.2,9,1,1,1
5855,19,9,71.83,8,0,1,1
5856,30,49,69.59,9,1,1,0
5857,62,2,143.37,4,0,0,1
5858,71,67,161.18,9,1,1,1
5859,32,11,194.52,5,0,1,0
5860,37,50,116.69,6,1,1,1
5861,46,35,63.54,0,1,1,0
5862,59,15,144.41,8,1,1,1
5863,46,31,100.56,7,0,1,1
5864,20,62,120.61,4,0,1,0
5865,36,28,128.39,2,0,1,0
5866,20,25,69.03,4,1,0,1
5867,71,25,128.04,4,0,1,0
5868,31,1,119.68,8,1,1,0
5869,57,59,159.76,6,1,1,0
5870,72,69,150.39,1,0,1,0
5871,21,42,85.93,4,0,1,0
5872,69,34,88.86,8,1,1,0
5873,28,66,95.14,1,0,1,1
5874,48,18,85.05,7,0,1,1
5875,60,5,152.01,2,1,1,0
5876,49,20,199.22,3,0,1,0
5877,44,66,151.3,1,1,1,0
5878,47,62,144.94,8,1,1,0
5879,60,32,117.39,5,0,1,0
5880,19,58,103.76,8,0,1,0
5881,66,50,187.55,7,1,1,0
5882,26,38,195.66,8,1,1,0
5883,45,55,129.55,4,0,1,1
5884,48,28,100.63,5,0,1,0
5885,51,22,167.82,6,0,1,1
5886,73,43,78.54,4,1,1,0
5887,32,36,167.18,0,0,1,0
5888,65,52,174.65,8,0,1,1
5889,42,36,77.49,1,1,0,0
5890,53,28,196.76,6,0,1,1
5891,25,58,197.97,7,0,0,1
5892,26,36,191.14,7,1,1,1
5893,54,70,129.44,0,0,1,0
5894,65,9,94.45,9,1,1,1
5895,62,21,141.48,6,0,1,1
5896,56,64,118.79,8,0,1,1
5897,49,61,88.83,2,0,1,0
5898,69,40,119.31,7,1,1,0
5899,34,56,152.94,7,0,1,1
5900,52,4,69.93,8,0,0,1
5901,54,31,106.68,7,0,0,1
5902,36,27,62.49,4,0,1,0
5903,61,58,164.93,4,1,1,0
5904,46,25,149.7,2,0,1,0
5905,24,69,68.77,5,1,1,0
5906,45,70,195.06,9,1,1,0
5907,26,5,63.17,2,0,1,0
5908,45,8,142.59,1,0,1,0
5909,23,9,168.69,6,0,1,0
5910,46,15,170.31,9,1,0,0
5911,34,7,64.8,2,0,0,0
5912,33,15,186.9,3,0,1,0
5913,40,37,188.58,9,1,1,1
5914,48,39,138.59,7,1,1,0
5915,20,6,127.49,0,0,1,0
5916,38,57,66.28,8,1,1,0
5917,43,19,138.67,5,0,0,0
5918,53,63,117.31,1,0,1,1
5919,59,31,168.19,2,0,0,0
5920,54,10,116.54,4,1,1,1
5921,70,67,155.7,5,0,0,1
5922,39,62,74.2,8,0,1,1
5923,59,3,78.61,1,0,1,0
5924,29,18,79.56,4,0,1,0
5925,59,25,66.37,6,0,1,1
5926,30,20,135.79,6,0,1,0
5927,28,58,171.16,3,0,1,1
5928,71,50,145.46,2,0,1,0
5929,33,10,140.49,7,0,0,1
5930,25,21,155.29,1,0,1,1
5931,57,29,107.55,4,0,1,0
5932,74,10,110.67,9,0,1,1
5933,57,13,104.0,4,0,1,0
5934,62,47,159.7,0,1,1,1
5935,19,23,82.63,6,0,1,1
5936,47,50,61.82,3,0,1,1
5937,47,4,143.47,9,1,1,1
5938,29,67,191.93,1,0,1,0
5939,27,53,145.32,7,1,0,0
5940,61,2,169.61,3,0,1,0
5941,28,68,154.19,0,0,1,0
5942,32,65,129.64,7,0,1,0
5943,33,57,160.57,6,1,1,0
5944,34,70,175.37,2,0,1,1
5945,43,7,91.46,2,1,1,0
5946,19,19,107.06,6,0,1,1
5947,67,44,91.32,1,1,1,0
5948,29,63,123.3,4,0,0,0
5949,68,65,183.91,6,1,1,1
5950,43,39,108.33,5,1,1,0
5951,40,26,112.43,9,1,1,1
5952,35,44,180.45,6,0,1,0
5953,49,12,132.15,1,1,1,0
5954,66,22,134.96,6,1,1,1
5955,55,14,180.51,1,0,1,0
5956,74,30,128.67,6,1,1,1
5957,64,44,155.42,7,0,1,1
5958,20,38,71.99,9,0,1,1
5959,55,59,85.01,7,1,1,0
5960,20,42,116.61,4,1,0,0
5961,47,52,129.28,6,0,1,0
5962,18,63,195.2,7,1,1,0
5963,47,61,195.89,3,1,1,1
5964,62,34,179.17,1,0,0,1
5965,49,39,104.18,6,0,1,1
5966,45,41,194.96,0,1,1,0
5967,38,37,156.51,1,0,1,1
5968,63,65,115.01,9,0,1,1
5969,30,32,158.23,6,0,1,0
5970,44,8,62.31,9,1,1,1
5971,53,18,80.46,0,1,1,0
5972,24,45,176.16,6,0,1,1
5973,39,33,150.38,4,0,1,1
5974,27,5,110.99,2,1,1,1
5975,56,36,130.09,1,0,1,0
5976,70,23,186.72,6,1,1,0
5977,32,40,148.42,8,0,1,0
5978,32,5,115.74,8,0,1,1
5979,21,34,76.85,9,0,1,0
5980,49,24,101.12,9,0,1,0
5981,40,17,196.97,7,0,1,0
5982,72,71,121.23,1,1,0,0
5983,23,22,126.06,0,0,0,1
5984,41,15,129.8,7,1,1,1
5985,37,15,183.77,1,0,1,0
5986,54,25,144.55,3,0,1,0
5987,37,53,157.11,3,1,1,1
5988,29,21,114.52,1,0,1,0
5989,50,66,64.07,3,0,1,0
5990,45,32,190.34,6,0,1,1
5991,25,21,192.88,5,1,1,0
5992,18,68,192.88,9,1,1,0
5993,54,44,192.12,5,0,1,0
5994,39,66,174.13,3,1,1,0
5995,23,14,155.84,1,0,1,0
5996,38,15,178.23,4,1,1,0
5997,49,20,144.08,2,1,1,0
5998,52,34,78.81,2,0,1,0
5999,32,36,114.77,3,1,1,0
6000,22,9,195.98,4,0,0,0
6001,73,71,109.16,1,1,1,1
6002,63,30,181.5,5,0,1,0
6003,67,63,73.05,5,1,1,0
6004,65,35,106.79,7,0,1,0
6005,23,13,109.13,1,0,1,1
6006,42,46,67.22,7,1,1,0
6007,73,56,76.67,7,0,1,0
6008,63,9,87.04,3,0,1,0
6009,73,36,177.29,6,0,0,1
6010,57,3,68.88,6,0,1,0
6011,46,19,101.82,0,1,1,0
6012,24,28,61.42,0,1,1,0
6013,57,23,157.39,7,0,0,1
6014,30,7,146.84,0,1,1,1
6015,55,14,150.3,2,1,1,0
6016,35,46,112.41,5,0,1,1
6017,19,15,89.16,7,0,0,1
6018,25,67,160.84,4,1,1,0
6019,28,15,173.56,4,0,1,1
6020,50,51,79.4,3,0,1,0
6021,71,8,128.16,3,1,0,0
6022,55,69,94.82,6,1,1,0
6023,65,62,83.53,5,1,1,0
6024,44,51,162.81,7,1,0,1
6025,37,63,135.33,5,0,1,0
6026,29,68,90.27,9,1,1,1
6027,60,16,103.4,6,1,1,1
6028,48,24,195.33,9,0,1,0
6029,44,6,178.82,9,1,1,1
6030,49,57,183.19,4,0,1,1
6031,27,31,124.4,5,0,1,1
6032,20,6,147.33,0,1,1,1
6033,62,29,112.75,2,1,1,0
6034,44,67,70.88,7,0,1,0
6035,52,3,116.15,2,0,0,0
6036,48,28,143.16,0,1,1,0
6037,32,48,100.2,2,0,1,0
6038,33,10,178.71,3,1,0,0
6039,30,33,81.15,7,0,1,0
6040,66,67,111.4,8,0,1,0
6041,52,69,77.49,3,0,1,0
6042,69,12,116.68,6,0,1,0
6043,28,57,65.55,0,0,1,0
6044,38,44,98.16,8,0,1,1
6045,68,13,116.1,3,0,1,0
6046,71,24,126.94,8,0,1,1
6047,28,44,136.12,2,0,1,0
6048,47,57,98.5,4,1,1,0
6049,65,16,133.23,0,0,0,1
6050,70,21,131.26,2,0,1,0
6051,52,51,104.26,4,0,1,0
6052,39,21,176.23,5,0,1,1
6053,55,60,136.39,7,1,1,0
6054,48,51,106.52,0,0,1,0
6055,31,21,192.63,2,1,1,1
6056,41,6,178.32,0,0,1,0
6057,67,65,197.56,4,0,1,0
6058,66,58,156.91,7,0,1,1
6059,49,6,112.95,3,1,1,0
6060,53,65,99.32,8,0,1,1
6061,49,34,152.86,5,1,1,0
6062,72,56,197.31,5,0,1,0
6063,32,3,147.74,4,0,1,0
6064,60,42,183.43,9,1,1,0
6065,52,62,106.07,4,0,1,0
6066,20,6,116.97,6,1,0,1
6067,33,6,186.88,7,0,0,0
6068,22,63,165.96,6,1,1,1
6069,38,20,197.4,0,1,1,0
6070,27,21,168.47,0,1,1,0
6071,36,2,122.79,9,1,1,1
6072,42,56,134.35,5,1,1,0
6073,21,10,186.07,2,0,1,0
6074,46,70,137.23,8,1,1,1
6075,36,23,95.76,6,0,1,0
6076,60,30,120.99,1,0,1,0
6077,19,37,132.28,2,1,1,0
6078,27,55,73.54,7,1,0,1
6079,60,49,164.13,0,0,1,0
6080,42,34,75.31,4,1,1,1
6081,37,44,116.69,9,1,1,1
6082,65,22,172.65,0,0,1,0
6083,36,31,125.46,8,1,1,0
6084,40,7,177.88,6,0,0,1
6085,41,21,107.86,4,1,1,1
6086,28,16,194.07,5,0,1,0
6087,63,20,89.33,2,0,1,0
6088,51,43,65.36,2,0,1,0
6089,72,44,182.14,6,0,1,1
6090,45,47,165.31,6,0,1,1
6091,22,19,92.48,6,0,1,0
6092,22,48,197.86,1,1,0,0
6093,68,69,130.32,1,0,1,1
6094,38,11,193.15,4,0,1,0
6095,29,29,130.7,3,0,1,0
6096,67,45,126.06,6,1,1,1
6097,21,68,122.88,2,0,0,0
6098,71,36,106.88,4,0,1,1
6099,66,48,134.72,1,0,1,0
6100,59,15,123.36,0,1,1,0
6101,37,44,65.14,8,0,1,0
6102,55,67,96.46,3,0,1,1
6103,42,40,89.84,7,1,1,1
6104,31,14,181.44,6,0,1,0
6105,28,63,143.84,0,1,0,0
6106,49,51,166.92,9,1,1,1
6107,28,58,193.96,6,0,1,1
6108,35,15,150.17,1,1,1,0
6109,44,65,197.57,2,0,1,0
6110,72,55,103.65,0,0,1,0
6111,71,10,86.08,6,1,1,0
6112,35,42,116.46,2,0,1,0
6113,73,11,125.91,5,0,1,0
6114,40,16,185.35,6,1,1,0
6115,28,19,138.39,2,0,1,1
6116,38,31,100.91,1,0,1,1
6117,61,53,163.97,8,0,1,0
6118,22,8,130.82,8,0,1,0
6119,40,24,82.7,6,0,1,1
6120,58,8,140.75,4,1,1,0
6121,42,48,187.6,3,1,1,0
6122,58,30,177.97,3,0,1,0
6123,71,58,142.15,0,0,1,1
6124,27,55,112.79,3,1,1,0
6125,39,62,72.18,6,1,0,1
6126,36,48,125.75,4,0,1,0
6127,18,4,165.29,8,0,1,1
6128,24,37,110.44,3,0,1,0
6129,21,8,92.96,2,0,1,0
6130,18,1,190.39,5,0,1,0
6131,32,70,175.02,3,0,1,0
6132,57,47,149.36,1,0,1,0
6133,29,5,79.15,4,0,1,0
6134,39,50,80.29,3,0,1,1
6135,39,24,74.45,4,0,1,0
6136,67,47,146.28,8,0,1,1
6137,64,18,76.18,3,1,1,0
6138,34,28,177.97,5,1,1,0
6139,46,5,199.02,3,1,1,1
6140,63,30,111.29,0,0,0,0
6141,31,1,123.51,1,0,0,1
6142,67,46,159.63,5,0,1,0
6143,37,69,191.2,7,0,1,0
6144,67,31,185.17,8,1,1,0
6145,65,70,68.06,3,0,1,0
6146,50,56,83.67,5,1,1,0
6147,72,28,165.64,2,0,1,0
6148,60,16,156.45,8,1,0,1
6149,32,54,78.65,7,0,1,1
6150,29,53,130.29,0,1,1,1
6151,57,12,169.31,1,0,1,0
6152,71,20,90.63,9,0,1,1
6153,37,34,181.98,8,1,1,0
6154,47,53,67.42,9,0,1,0
6155,55,64,169.51,2,1,1,0
6156,20,23,146.21,2,0,0,0
6157,45,27,104.13,9,0,1,0
6158,73,17,160.93,8,0,1,1
6159,43,48,169.53,2,0,1,1
6160,47,21,190.75,9,1,1,0
6161,30,50,111.49,4,0,0,0
6162,30,40,156.04,5,1,1,0
6163,19,3,144.37,2,0,1,1
6164,54,17,133.53,9,1,1,1
6165,66,61,184.66,7,0,1,1
6166,55,50,60.44,1,0,1,1
6167,19,6,99.5,5,0,1,0
6168,53,28,135.36,1,1,1,0
6169,71,55,84.96,8,0,0,0
6170,43,58,187.1,5,0,1,1
6171,28,45,150.66,8,0,1,1
6172,25,19,126.9,3,1,1,0
6173,61,29,174.06,2,0,0,0
6174,57,23,123.12,1,0,1,0
6175,60,32,138.21,7,0,1,0
6176,39,10,60.39,3,0,1,0
6177,37,49,111.2,1,0,1,0
6178,25,65,79.43,8,0,1,1
6179,46,29,156.56,7,0,1,1
6180,57,59,127.06,4,1,0,1
6181,43,45,102.25,7,1,1,0
6182,47,67,125.5,4,0,1,0
6183,34,51,89.35,6,0,1,1
6184,37,11,189.51,4,0,1,1
6185,69,6,67.56,4,1,1,0
6186,72,67,181.16,3,0,0,0
6187,33,62,131.59,4,1,1,0
6188,63,5,146.65,6,0,1,0
6189,60,9,102.36,2,0,1,0
6190,24,28,195.34,3,0,1,0
6191,33,38,99.46,7,1,1,0
6192,62,43,142.44,5,1,1,0
6193,64,21,199.08,7,1,1,0
6194,73,62,183.35,1,1,1,0
6195,65,46,135.09,8,0,0,1
6196,44,70,198.65,6,0,1,0
6197,70,38,158.19,4,0,1,0
6198,40,49,89.22,6,1,1,0
6199,41,39,116.78,1,0,1,1
6200,26,71,106.83,3,1,1,0
6201,52,30,108.16,6,0,1,1
6202,68,21,166.46,1,1,0,0
6203,37,1,141.8,7,1,0,1
6204,54,32,65.33,9,1,1,0
6205,59,8,182.84,9,1,1,0
6206,34,69,101.55,4,0,1,0
6207,64,30,199.59,4,0,1,0
6208,48,8,193.59,7,1,1,0
6209,72,19,191.67,0,0,1,0
6210,74,59,173.56,5,0,1,0
6211,25,55,90.89,1,0,1,0
6212,32,30,134.57,0,1,1,0
6213,48,36,91.4,6,0,1,1
6214,70,55,96.35,3,0,1,0
6215,47,44,145.53,0,1,1,0
6216,63,27,65.72,9,1,1,0
6217,37,54,195.72,5,0,1,0
6218,56,48,188.61,9,1,1,0
6219,70,30,113.31,5,1,0,1
6220,72,39,132.16,2,0,1,0
6221,29,13,125.26,5,0,1,1
6222,66,16,183.51,9,0,1,1
6223,34,44,156.4,8,1,0,1
6224,59,71,98.94,5,0,1,0
6225,47,27,122.56,0,1,1,0
6226,46,45,120.06,9,1,1,0
6227,36,35,194.31,5,0,1,0
6228,63,28,84.54,7,0,1,1
6229,28,7,72.54,6,0,1,0
6230,51,62,183.29,7,0,1,1
6231,67,51,185.54,7,0,1,1
6232,24,46,182.04,8,0,1,0
6233,61,20,131.54,2,1,1,0
6234,51,38,152.36,6,0,1,0
6235,37,61,138.87,5,0,1,0
6236,67,32,69.72,1,0,1,1
6237,55,26,143.42,4,0,1,0
6238,41,58,61.91,2,1,1,0
6239,27,39,105.5,4,0,1,0
6240,49,20,190.52,8,0,1,1
6241,69,50,102.57,7,1,1,1
6242,32,52,191.58,8,0,1,1
6243,54,22,95.02,8,0,1,0
6244,37,53,104.04,7,1,1,1
6245,20,66,147.98,7,0,1,0
6246,54,43,166.63,5,0,1,0
6247,74,23,130.19,5,0,1,0
6248,57,64,183.5,5,0,1,0
6249,25,9,65.63,9,1,1,1
6250,57,7,189.11,5,1,1,1
6251,61,41,87.48,8,1,1,1
6252,73,54,183.79,9,0,1,0
6253,40,65,116.12,0,1,1,0
6254,57,2,176.59,9,1,0,0
6255,28,4,154.03,5,0,1,0
